사업유형,사업번호,사업계획변경순번,사업년도,사업명,심사상태코드,최초심의일자,심의요청일,심의종료일,삭제여부
사회서비스형,2023-07313,2,2023,도담도담(기타),승인완료,2023-02-27 00:00,2023-02-27 00:00,2023-02-27 00:00,N
공익활동형,2023-07434,3,2023,실버푸른나래,승인완료,2023-02-17 00:00,2023-02-16 00:00,2022-12-14 00:00,N
시장형,2023-07487,2,2023,정든손칼국수,승인완료,2023-08-14 00:00,2022-12-13 00:00,2022-12-15 00:00,N
공익활동형,2023-08311,2,2023,북소리,승인완료,2023-01-12 00:00,2022-12-13 00:00,2022-12-14 00:00,N
공익활동형,2023-07019,3,2023,남한강변지킴이,승인완료,2023-07-03 00:00,2022-12-16 00:00,2022-12-19 00:00,N
공익활동형,2023-07084,2,2023,공공시설관리지원,승인완료,2023-01-09 00:00,2022-12-16 00:00,2022-12-16 00:00,N
시장형,2023-08005,1,2023,산들아라,승인완료,2022-12-09 00:00,2022-12-09 00:00,2022-12-20 00:00,N
공익활동형,2023-08112,2,2023,생태천지킴이,승인완료,2023-08-29 00:00,2022-12-14 00:00,2022-12-14 00:00,N
공익활동형,2023-08268,1,2023,복지시설봉사,승인완료,2022-12-09 00:00,2022-12-09 00:00,2022-12-19 00:00,N
공익활동형,2023-08317,1,2023,급식도우미사업(늘솔길)(기회),승인완료,2022-12-13 00:00,2022-12-13 00:00,2022-12-14 00:00,N
공익활동형,2023-08272,3,2023,텃밭체험활동,승인완료,2023-03-02 00:00,2022-12-13 00:00,2022-12-14 00:00,N
공익활동형,2023-08308,6,2023,행복스쿨3,승인완료,2023-01-05 00:00,2023-01-05 00:00,2022-12-19 00:00,N
공익활동형,2023-07517,2,2023,노인학대예방서포터즈,승인완료,2022-12-19 00:00,2022-12-19 00:00,2022-12-20 00:00,N
공익활동형,2023-08246,3,2023,행복건강도시락,승인완료,2023-01-04 00:00,2022-12-12 00:00,2022-12-12 00:00,N
공익활동형,2023-08515,1,2023,수라간지원봉사(11개월) ,승인완료,2022-12-15 00:00,2022-12-15 00:00,2022-12-16 00:00,N
사회서비스형,2023-07061,1,2023,보육교사도우미사업,승인완료,2022-12-12 00:00,2022-12-12 00:00,2022-12-14 00:00,N
공익활동형,2023-08987,2,2023,지역사회환경개선,승인완료,2022-12-12 00:00,2022-12-12 00:00,2022-12-12 00:00,N
사회서비스형,2023-09039,3,2023,온종일 돌봄시설 지원,승인완료,2023-01-06 00:00,2022-12-14 00:00,2022-12-13 00:00,N
공익활동형,2023-07906,3,2023,실버공공기관도우미,승인완료,2023-03-02 00:00,2023-02-28 00:00,2022-12-19 00:00,N
공익활동형,2023-09546,3,2023,힐링꽃단지사업단,승인완료,2023-04-10 00:00,2022-12-15 00:00,2022-12-15 00:00,N
공익활동형,2023-10044,4,2023,남부 공원 환경개선 활동,승인완료,2023-01-19 00:00,2023-01-19 00:00,2022-12-15 00:00,N
사회서비스형,2023-07991,4,2023,실버보육도우미,승인완료,2023-01-25 00:00,2023-01-25 00:00,2022-12-16 00:00,N
사회서비스형,2023-08034,1,2023,노인일자리 담당자 업무지원,승인완료,2022-12-15 00:00,2022-12-15 00:00,2022-12-15 00:00,N
시장형,2023-07455,2,2023,선비촌참기름,승인완료,2022-12-15 00:00,2022-12-15 00:00,2022-12-15 00:00,N
공익활동형,2023-08321,2,2023,베르네천지킴이,승인완료,2023-01-12 00:00,2022-12-14 00:00,2022-12-14 00:00,N
공익활동형,2023-08378,4,2023,안전실버지킴이(기회),승인완료,2023-06-16 00:00,2023-02-22 00:00,2023-01-05 00:00,N
사회서비스형,2023-08410,2,2023,키오스크알림이,승인완료,2022-12-29 00:00,2022-12-20 00:00,2022-12-20 00:00,N
사회서비스형,2023-06989,1,2023,노인서비스지원사업,승인완료,2022-12-09 00:00,2022-12-09 00:00,2022-12-12 00:00,N
공익활동형,2023-07299,3,2023,그루터기,승인완료,2023-02-20 00:00,2023-02-17 00:00,2022-12-12 00:00,N
공익활동형,2023-07509,4,2023,서울형(치매 및 고위험군 노인을 위한 가정방문 프로그램),승인완료,2023-01-04 00:00,2022-12-13 00:00,2022-12-13 00:00,N
공익활동형,2023-07594,1,2023,전통시장도우미사업,승인완료,2022-12-09 00:00,2022-12-09 00:00,2022-12-14 00:00,N
시장형,2023-07849,3,2023,팽성초록마을,승인완료,2022-12-20 00:00,2022-12-20 00:00,2022-12-20 00:00,N
시장형,2023-08420,1,2023,카페실버메이드 사업단,승인완료,2022-12-09 00:00,2022-12-09 00:00,2022-12-22 00:00,N
사회서비스형,2023-08956,2,2023,아동시설지원,승인완료,2022-12-14 00:00,2022-12-14 00:00,2022-12-19 00:00,N
시장형,2023-08985,1,2023,누리푸드,승인완료,2022-12-09 00:00,2022-12-09 00:00,2022-12-23 00:00,N
사회서비스형,2023-09561,2,2023,다문화가정자녀학습지원도우미,승인완료,2023-06-02 00:00,2023-05-30 00:00,2022-12-14 00:00,N
공익활동형,2023-07279,2,2023,시니어방역단,승인완료,2022-12-15 00:00,2022-12-15 00:00,2022-12-15 00:00,N
시장형,2023-07335,2,2023,은빛농장,반려,2022-12-13 00:00,2022-12-13 00:00,,Y
시장형,2023-08337,2,2023,디저트 카페 운영사업(까만콩),승인완료,2022-12-28 00:00,2022-12-28 00:00,2022-12-29 00:00,N
공익활동형,2023-08522,1,2023,순천愛공공시설6,승인완료,2022-12-14 00:00,2022-12-14 00:00,2022-12-14 00:00,N
시장형,2023-08582,1,2023,KTX횡성역편의점,승인완료,2022-12-13 00:00,2022-12-13 00:00,2022-12-15 00:00,N
공익활동형,2023-08630,3,2023,노노케어,승인완료,2022-12-12 00:00,2022-12-12 00:00,2022-12-12 00:00,N
시장형,2023-07539,2,2023,카페마실,승인완료,2022-12-16 00:00,2022-12-16 00:00,2022-12-19 00:00,N
공익활동형,2023-07568,3,2023,노노케어,승인완료,2023-01-11 00:00,2023-01-10 00:00,2022-12-13 00:00,N
사회서비스형,2023-07579,1,2023,이.미용재능지원,승인완료,2022-12-09 00:00,2022-12-09 00:00,2022-12-13 00:00,N
공익활동형,2023-07913,1,2023,경륜전수활동,승인완료,2022-12-09 00:00,2022-12-09 00:00,2022-12-09 00:00,N
공익활동형,2023-08335,2,2023,어우렁 더우렁 정비단,승인완료,2023-01-12 00:00,2023-01-11 00:00,2022-12-09 00:00,N
공익활동형,2023-08450,2,2023,"공원환경정화사업""푸름관리소""",승인완료,2023-01-03 00:00,2023-01-03 00:00,2022-12-13 00:00,N
시장형,2023-10169,1,2023,우리학교깔끄미사업단,반려,2022-12-12 00:00,2022-12-12 00:00,,Y
사회서비스형,2023-10174,1,2023,시장형서포터즈,승인완료,2022-12-12 00:00,2022-12-12 00:00,2022-12-13 00:00,N
시장형,2023-10187,4,2023,소원카페,승인완료,2023-03-28 00:00,2023-03-28 00:00,2022-12-16 00:00,N
공익활동형,2023-08397,4,2023,공공시설환경정비,승인완료,2023-03-07 00:00,2022-12-12 00:00,2022-12-12 00:00,N
사회서비스형,2023-08558,2,2023,친구야학교가자 사업 (교육시설학습보조지원사업),삭제요청,2022-12-29 00:00,2022-12-09 00:00,2022-12-14 00:00,Y
공익활동형,2023-09116,4,2023,지역아동센터연계지원사업,승인완료,2023-04-10 00:00,2023-01-11 00:00,2022-12-17 00:00,N
공익활동형,2023-08328,3,2023,책갈피사업단,승인완료,2022-12-19 00:00,2022-12-19 00:00,2022-12-20 00:00,N
사회서비스형,2023-08527,1,2023,복지시설행복손길,승인완료,2022-12-09 00:00,2022-12-09 00:00,2022-12-15 00:00,N
공익활동형,2023-08810,1,2023,우리마을 지킴이 봉사활동팀2,승인완료,2022-12-16 00:00,2022-12-16 00:00,2022-12-19 00:00,N
공익활동형,2023-09834,2,2023,지역사회보건증진,승인완료,2023-02-27 00:00,2023-02-27 00:00,2022-12-12 00:00,N
공익활동형,2023-07435,1,2023,버스정류장지킴이,변경심사요청,2023-10-05 00:00,2023-10-05 00:00,2022-12-13 00:00,N
공익활동형,2023-07592,1,2023,천변공원지킴이,승인완료,2022-12-12 00:00,2022-12-12 00:00,2022-12-14 00:00,N
시장형,2023-08396,1,2023,행복드림 실버택배,반려,2022-12-09 00:00,2022-12-09 00:00,,Y
사회서비스형,2023-08324,1,2023,노인관련시설지원,승인완료,2022-12-15 00:00,2022-12-15 00:00,2022-12-16 00:00,N
사회서비스형,2023-08622,3,2023,시니어 승강기 안전단,승인완료,2023-02-15 00:00,2023-02-14 00:00,2022-12-19 00:00,N
사회서비스형,2023-08947,1,2023,보육시설지원사업단,승인완료,2022-12-09 00:00,2022-12-09 00:00,2022-12-19 00:00,N
공익활동형,2023-08953,4,2023,황금빛내인생,승인완료,2023-01-05 00:00,2023-01-03 00:00,2022-12-23 00:00,N
공익활동형,2023-07541,1,2023,맞춤돌봄행복동행,승인완료,2022-12-09 00:00,2022-12-09 00:00,2022-12-15 00:00,N
사회서비스형,2023-07705,2,2023,미디어 전문 서비스,승인완료,2023-04-05 00:00,2022-12-20 00:00,2022-12-21 00:00,N
공익활동형,2023-08213,1,2023,도서관관리지원,승인완료,2022-12-13 00:00,2022-12-13 00:00,2022-12-13 00:00,N
시장형,2023-08556,2,2023,두레유통,승인완료,2022-12-28 00:00,2022-12-28 00:00,2022-12-29 00:00,N
공익활동형,2023-08358,2,2023,경로당소통도우미,승인완료,2022-12-16 00:00,2022-12-16 00:00,2022-12-16 00:00,N
공익활동형,2023-08439,5,2023,노노케어,승인완료,2023-07-24 00:00,2023-07-24 00:00,2022-12-13 00:00,N
시장형,2023-08470,1,2023,그린코디,승인완료,2022-12-23 00:00,2022-12-23 00:00,2022-12-26 00:00,N
공익활동형,2023-08022,2,2023,지역사회환경개선지원사업,승인완료,2023-01-05 00:00,2023-01-05 00:00,2022-12-09 00:00,N
공익활동형,2023-08212,1,2023,경로당 도우미,승인완료,2022-12-13 00:00,2022-12-13 00:00,2022-12-14 00:00,N
사회서비스형,2023-08418,1,2023,시니어 컨설턴트,승인완료,2022-12-09 00:00,2022-12-09 00:00,2022-12-16 00:00,N
사회서비스형,2023-08487,1,2023,노인복지시설도우미사업단,승인완료,2022-12-13 00:00,2022-12-13 00:00,2022-12-13 00:00,N
공익활동형,2023-08230,1,2023,거동불편노인 도시락배달 및 안부확인사업,승인완료,2022-12-09 00:00,2022-12-09 00:00,2022-12-12 00:00,N
사회서비스형,2023-08935,3,2023,노인복지도우미,승인완료,2023-01-04 00:00,2022-12-19 00:00,2022-12-19 00:00,N
공익활동형,2023-08982,3,2023,초등학교 급식도우미 ,승인완료,2023-01-17 00:00,2022-12-23 00:00,2022-12-23 00:00,N
공익활동형,2023-07820,4,2023,클린&세이프,승인완료,2023-03-30 00:00,2022-12-14 00:00,2022-12-14 00:00,N
공익활동형,2023-08234,1,2023,녹색교실만들기,승인완료,2022-12-12 00:00,2022-12-12 00:00,2022-12-14 00:00,N
사회서비스형,2023-08253,2,2023,어린이집 보육도우미 사업,승인완료,2022-12-13 00:00,2022-12-13 00:00,2022-12-13 00:00,N
시장형,2023-08310,1,2023,하이망CC,승인완료,2022-12-12 00:00,2022-12-12 00:00,2022-12-15 00:00,N
공익활동형,2023-07186,2,2023,학교주변 클린환경 도우미,승인완료,2022-12-31 00:00,2022-12-12 00:00,2022-12-15 00:00,N
공익활동형,2023-07246,1,2023,자원순환 서포터즈,승인완료,2022-12-09 00:00,2022-12-09 00:00,2022-12-13 00:00,N
공익활동형,2023-07758,2,2023,도담도담길잡이,승인완료,2023-06-15 00:00,2022-12-09 00:00,2022-12-13 00:00,N
공익활동형,2023-07811,1,2023,주민센터관리지원,승인완료,2022-12-13 00:00,2022-12-13 00:00,2022-12-13 00:00,N
시장형,2023-08004,6,2023,상동호수공원 에듀사업단,승인완료,2023-02-10 00:00,2022-12-23 00:00,2022-12-23 00:00,N
시장형,2023-09117,2,2023,팥죽전문점 운영사업,승인완료,2022-12-28 00:00,2022-12-28 00:00,2022-12-29 00:00,N
공익활동형,2023-10091,3,2023,복지시설지원사업,승인완료,2023-01-12 00:00,2022-12-16 00:00,2022-12-16 00:00,N
공익활동형,2023-10095,3,2023,생활환경관리,승인완료,2023-01-02 00:00,2022-12-13 00:00,2022-12-14 00:00,N
사회서비스형,2023-07512,1,2023,노인시설지원,승인완료,2022-12-09 00:00,2022-12-09 00:00,2022-12-13 00:00,N
사회서비스형,2023-06974,1,2023,응급안전서비스,승인완료,2022-12-09 00:00,2022-12-09 00:00,2022-12-13 00:00,N
공익활동형,2023-09001,2,2023,사회복지시설관리 도우미,승인완료,2022-12-12 00:00,2022-12-12 00:00,2022-12-14 00:00,N
공익활동형,2023-09010,1,2023,프렌즈선생님(지역아동센터연계지원사업),승인완료,2022-12-09 00:00,2022-12-09 00:00,2022-12-13 00:00,N
사회서비스형,2023-07428,5,2023,복지관도우미,승인완료,2023-02-28 00:00,2023-02-28 00:00,2022-12-15 00:00,N
공익활동형,2023-07542,2,2023,시설환경관리,승인완료,2023-01-03 00:00,2023-01-03 00:00,2022-12-09 00:00,N
사회서비스형,2023-07943,1,2023,경로당경영도우미,반려,2022-12-09 00:00,2022-12-09 00:00,,Y
시장형,2023-08356,2,2023,밀다원시대,승인완료,2023-04-17 00:00,2022-12-09 00:00,2022-12-14 00:00,N
공익활동형,2023-08189,2,2023,장난감대여점환경정리,승인완료,2022-12-15 00:00,2022-12-15 00:00,2022-12-15 00:00,N
공익활동형,2023-08348,1,2023,불법광고물제로활동,승인완료,2022-12-09 00:00,2022-12-09 00:00,2022-12-12 00:00,N
공익활동형,2023-08440,2,2023,노노케어-은빛도우미,승인완료,2022-12-13 00:00,2022-12-13 00:00,2022-12-13 00:00,N
공익활동형,2023-08703,2,2023,시니어하굣길안전지킴이,승인완료,2022-12-16 00:00,2022-12-16 00:00,2022-12-17 00:00,N
사회서비스형,2023-08858,5,2023,보육시설지원사업,승인완료,2023-09-06 00:00,2022-12-14 00:00,2022-12-15 00:00,N
사회서비스형,2023-07607,3,2023,시니어연금가이드,승인완료,2022-12-15 00:00,2022-12-15 00:00,2022-12-15 00:00,N
사회서비스형,2023-07661,2,2023,공공기관업무지원,승인완료,2022-12-16 00:00,2022-12-16 00:00,2022-12-16 00:00,N
공익활동형,2023-09519,5,2023,보육시설지원사업,승인완료,2023-05-07 00:00,2023-02-08 00:00,2022-12-15 00:00,N
공익활동형,2023-07172,3,2023,문화재지킴이,승인완료,2023-01-04 00:00,2023-01-04 00:00,2022-12-09 00:00,N
시장형,2023-08123,5,2023,천연염색관나주손카페,승인완료,2023-06-07 00:00,2022-12-13 00:00,2022-12-15 00:00,N
공익활동형,2023-08243,3,2023,우리마을가꾸미,승인완료,2023-04-03 00:00,2023-03-24 00:00,2022-12-12 00:00,N
공익활동형,2023-07580,2,2023,수밋들가꾸미,승인완료,2023-01-05 00:00,2023-01-04 00:00,2022-12-15 00:00,N
사회서비스형,2023-07634,2,2023,시니어항만서포터즈,승인완료,2023-01-02 00:00,2022-12-12 00:00,2022-12-13 00:00,N
공익활동형,2023-08086,4,2023,학교도우미,승인완료,2023-01-11 00:00,2023-01-04 00:00,2022-12-11 00:00,N
시장형,2023-08377,2,2023,프린팅제작판매사업,승인완료,2022-12-16 00:00,2022-12-16 00:00,2022-12-16 00:00,N
사회서비스형,2023-08424,2,2023,시니어소방안전지킴이,승인완료,2022-12-16 00:00,2022-12-16 00:00,2022-12-16 00:00,N
사회서비스형,2023-08666,1,2023,우체국행정업무지원사업,승인완료,2022-12-16 00:00,2022-12-16 00:00,2022-12-19 00:00,N
시장형,2023-08844,3,2023,아파트택배사업단,승인완료,2023-04-12 00:00,2023-04-12 00:00,2022-12-22 00:00,N
공익활동형,2023-08884,1,2023,행복나눔봉사단,승인완료,2022-12-09 00:00,2022-12-09 00:00,2022-12-13 00:00,N
공익활동형,2023-07249,3,2023,러빙핸즈(복지시설),승인완료,2023-09-12 00:00,2022-12-19 00:00,2022-12-20 00:00,N
사회서비스형,2023-08219,4,2023,보육시설지원,승인완료,2022-12-22 00:00,2022-12-22 00:00,2022-12-22 00:00,N
공익활동형,2023-08800,4,2023,근린생활시설관리사업단,승인완료,2023-09-22 00:00,2023-02-28 00:00,2022-12-19 00:00,N
사회서비스형,2023-09027,2,2023,장애인서비스지원,승인완료,2023-09-15 00:00,2022-12-09 00:00,2022-12-19 00:00,N
공익활동형,2023-07545,3,2023,공공시설환경정비,승인완료,2023-04-05 00:00,2023-03-30 00:00,2022-12-11 00:00,N
사회서비스형,2023-09844,2,2023,우체국 행정업무지원,승인완료,2023-02-27 00:00,2022-12-12 00:00,2022-12-12 00:00,N
시장형,2023-09069,5,2023,착한할매,승인완료,2023-08-28 00:00,2023-06-21 00:00,2022-12-28 00:00,N
공익활동형,2023-09375,6,2023,우리동네 환경지킴이,승인완료,2023-08-30 00:00,2023-01-31 00:00,2022-12-16 00:00,N
시장형,2023-09454,4,2023,시니어푸르미,승인완료,2022-12-19 00:00,2022-12-19 00:00,2022-12-19 00:00,N
사회서비스형,2023-07446,1,2023,영유아보육교사도우미,승인완료,2022-12-09 00:00,2022-12-09 00:00,2022-12-14 00:00,N
공익활동형,2023-07689,3,2023,2023년 영월군청소년수련관 청소년전용 놀이공간(플레이존) 운영,승인완료,2023-02-16 00:00,2022-12-14 00:00,2022-12-14 00:00,N
공익활동형,2023-07852,2,2023,불법촬영안심지킴이,승인완료,2023-06-15 00:00,2022-12-09 00:00,2022-12-13 00:00,N
공익활동형,2023-08228,2,2023,노노케어지원사업,승인완료,2023-07-12 00:00,2022-12-09 00:00,2022-12-09 00:00,N
공익활동형,2023-06986,3,2023,문화재지킴이,승인완료,2023-03-31 00:00,2022-12-09 00:00,2022-12-12 00:00,N
사회서비스형,2023-07018,1,2023,아이사랑보듬이,승인완료,2022-12-09 00:00,2022-12-09 00:00,2022-12-13 00:00,N
공익활동형,2023-08851,1,2023,완주군 문화재 서포터즈,승인완료,2022-12-09 00:00,2022-12-09 00:00,2022-12-15 00:00,N
공익활동형,2023-09200,2,2023,연중노노케어,승인완료,2023-01-31 00:00,2023-01-30 00:00,2022-12-17 00:00,N
사회서비스형,2023-07847,2,2023,아동돌봄지원사업,승인완료,2022-12-16 00:00,2022-12-16 00:00,2022-12-19 00:00,N
사회서비스형,2023-07864,1,2023,아이돌봄도우미,승인완료,2022-12-13 00:00,2022-12-13 00:00,2022-12-14 00:00,N
사회서비스형,2023-08638,1,2023,스마트시니어도우미,승인완료,2022-12-14 00:00,2022-12-14 00:00,2022-12-16 00:00,N
공익활동형,2023-08691,1,2023,정류장지킴이,승인완료,2022-12-09 00:00,2022-12-09 00:00,2022-12-14 00:00,N
시장형,2023-06999,6,2023,포천맛김사업단,변경심사요청,2023-06-30 00:00,2023-06-30 00:00,2022-12-22 00:00,N
공익활동형,2023-07605,1,2023,경로당중식도우미(어르신건강영양지킴이),승인완료,2022-12-09 00:00,2022-12-09 00:00,2022-12-14 00:00,N
사회서비스형,2023-08494,2,2023,보육시설지원 사회서비스형,승인완료,2023-02-01 00:00,2022-12-09 00:00,2022-12-14 00:00,N
공익활동형,2023-08655,3,2023,도서관환경개선사업,승인완료,2023-07-07 00:00,2022-12-16 00:00,2022-12-16 00:00,N
공익활동형,2023-08686,2,2023,숲 사랑,승인완료,2023-01-03 00:00,2022-12-09 00:00,2022-12-12 00:00,N
시장형,2023-08367,2,2023,내리사랑(문화체험 및 예절지도 격대교육),승인완료,2022-12-13 00:00,2022-12-13 00:00,2022-12-16 00:00,N
시장형,2023-08611,2,2023,지르메마을사업단,승인완료,2022-12-16 00:00,2022-12-16 00:00,2022-12-16 00:00,N
공익활동형,2023-07536,2,2023,스쿨존 교통지원봉사,승인완료,2023-01-02 00:00,2023-01-02 00:00,2022-12-13 00:00,N
시장형,2023-07621,2,2023,깔끄미포장,승인완료,2022-12-16 00:00,2022-12-16 00:00,2022-12-16 00:00,N
시장형,2023-07702,3,2023,어무니가차려주는밥상,승인완료,2023-09-13 00:00,2022-12-13 00:00,2022-12-14 00:00,N
